도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
유니버시아드힐스테이트2단지작은도서관,광주광역시,서구,작은도서관,토+일+국가지정 공휴일,15:00,18:00,00:00,00:00,00:00,00:00,15,10000,0,0,5.0,14,광주광역시 서구 화운로 211,힐스테이트2단지 입주자대표회의,062-369-9420,,96.36,,35.15812209,126.8756205,2024-12-02,3600000,광주광역시 서구
작은도서관 꿈터,광주광역시,서구,작은도서관,국가지정 공휴일,11:00,19:00,11:00,18:00,12:30,18:00,40,8000,0,50,3.0,14,광주광역시 서구 염화로 115,작은도서관꿈터,062-372-3310,,151.56,,35.14305805,126.8772493,2024-12-02,3600000,광주광역시 서구
작은도서관 두럭,광주광역시,서구,작은도서관,토+일+국가지정 공휴일,09:00,18:00,00:00,00:00,00:00,00:00,30,4007,0,0,3.0,14,광주광역시 서구 상무민주로 104,작은도서관두럭,062-371-3200,,49.5,,35.16004498,126.8601072,2024-12-02,3600000,광주광역시 서구
작은도서관 봄,광주광역시,서구,작은도서관,일+국가지정 공휴일,10:30,18:00,11:00,16:00,00:00,00:00,20,2900,0,0,3.0,7,광주광역시 서구 풍암신흥로 36,작은도서관 봄,062-457-0500,,96.0,,35.12038987,126.8671772,2024-12-02,3600000,광주광역시 서구
작은도서관놀이정원,광주광역시,서구,작은도서관,일+국가지정 공휴일,10:00,16:00,10:00,16:00,00:00,00:00,12,2890,0,0,0.0,0,광주광역시 서구 화정로179번길 24-18,마을을 사랑하는 사람들,062-385-9255,,61.23,,35.14716881,126.8770801,2024-12-02,3600000,광주광역시 서구
좋은씨앗작은도서관,광주광역시,서구,작은도서관,국가지정 공휴일,09:00,22:00,09:00,22:00,12:00,22:00,25,2100,2,0,2.0,5,광주광역시 서구 상무자유로 181-5,좋은씨앗작은도서관,062-600-7004,,77.0,,35.15235996,126.8538943,2024-12-02,3600000,광주광역시 서구
중앙나누리작은도서관,광주광역시,서구,작은도서관,월+일+국가지정 공휴일,09:00,18:00,09:00,17:00,00:00,00:00,60,4392,0,0,10.0,14,광주광역시 서구 화정로189번길 25,광주중앙교회,062-717-9185,,238.0,http://cafe.daum.net/j-nanuri,35.14769933,126.8769733,2024-12-02,3600000,광주광역시 서구
지혜의샘,광주광역시,서구,작은도서관,국가지정 공휴일,10:00,20:00,10:00,20:00,10:00,20:00,30,6200,0,0,5.0,7,광주광역시 서구 풍암중앙로86번길 2,충암중앙교회,062-681-6004,,106.0,,35.12617723,126.883264,2024-12-02,3600000,광주광역시 서구
지혜의샘터,광주광역시,서구,작은도서관,토+일+국가지정 공휴일,10:00,19:00,00:00,00:00,00:00,00:00,15,3000,2,0,2.0,7,광주광역시 서구 염화로31번길 5,우성지역아동센터,062-373-0136,,33.0,,35.13714926,126.8722696,2024-12-02,3600000,광주광역시 서구
송내도서관,경기도,부천시,공공도서관,"금+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",07:00,22:00,07:00,18:00,09:00,17:00,382,113635,44,709,5.0,14,경기도 부천시 소사구 경인로92번길 33(송내동),경기도 부천시청,032-625-4515,,3920.0,www.bcl.go.kr,37.48250488,126.766558,2024-04-03,3860000,경기도 부천시
동화도서관,경기도,부천시,공공도서관,일+월+국가지정공휴일,09:00,18:00,09:00,18:00,00:00,00:00,150,61939,26,0,5.0,14,경기도 부천시 원미구 장말로 107(상동),경기도 부천시청,032-625-4650,,617.0,www.bcl.go.kr,37.49478344,126.7542142,2024-04-03,3860000,경기도 부천시
원미도서관,경기도,부천시,공공도서관,"월+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",07:00,22:00,07:00,22:00,09:00,17:00,646,230732,49,10952,5.0,14,경기도 부천시 원미구 소사로 456(원미동),경기도 부천시청,032-625-4723,4961,4396.0,www.bcl.go.kr,37.4979854,126.7990398,2024-04-03,3860000,경기도 부천시
북부도서관,경기도,부천시,공공도서관,"월+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",07:00,22:00,07:00,22:00,09:00,17:00,480,133243,44,12230,5.0,14,경기도 부천시 원미구 삼작로301번길 5(도당동),경기도 부천시청,032-625-4605,7317,2974.0,www.bcl.go.kr,37.52080153,126.7941356,2024-04-03,3860000,경기도 부천시
한울빛도서관,경기도,부천시,공공도서관,"금+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",07:00,22:00,07:00,22:00,09:00,17:00,616,134138,61,7073,5.0,14,경기도 부천시 소사구 소사로 107(소사본동),경기도 부천시청,032-625-4670,1053,3200.0,www.bcl.go.kr,37.46794208,126.7966443,2024-04-03,3860000,경기도 부천시
꿈여울도서관,경기도,부천시,공공도서관,"금+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",09:00,21:00,09:00,17:00,09:00,17:00,375,127805,54,4724,5.0,14,경기도 부천시 오정구 까치로 103(작동),경기도 부천시청,032-625-4680,1027,3907.0,www.bcl.go.kr,37.51542744,126.8055849,2024-04-03,3860000,경기도 부천시
도당도서관,경기도,부천시,공공도서관,일+월+국가지정공휴일,10:00,19:00,10:00,19:00,00:00,00:00,80,34384,29,0,5.0,14,경기도 부천시 원미구 부천로 360(도당동),경기도 부천시청,032-625-4500,2411,414.0,www.bcl.go.kr,37.5161009,126.7851703,2024-04-03,3860000,경기도 부천시
오정도서관,경기도,부천시,공공도서관,"금+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",07:00,22:00,07:00,22:00,09:00,17:00,497,99644,42,638,5.0,14,경기도 부천시 오정구 성오로 172(오정동),경기도 부천시청,032-625-4106,16615,2305.0,www.bcl.go.kr,37.52834862,126.7960259,2024-04-03,3860000,경기도 부천시
역곡도서관,경기도,부천시,공공도서관,"월+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",07:00,22:00,07:00,22:00,09:00,17:00,260,52742,59,384,5.0,14,경기도 부천시 원미구 지봉로51번길 54(역곡동),경기도 부천시청,032-625-4594,2380,1494.0,www.bcl.go.kr,37.48828598,126.8034296,2024-04-03,3860000,경기도 부천시
역곡밝은도서관,경기도,부천시,공공도서관,"토+국가지정공휴일(일요일제외, 단 일요일이 다른 법정공휴일과 겹치는 경우에는 휴관함)",10:00,19:00,00:00,00:00,09:00,17:00,0,8304,12,0,5.0,14,경기도 부천시 소사구 경인로536번길 37(괴안동),경기도 부천시청,,,620.35,www.bcl.go.kr,37.484466,126.815922,2024-04-03,3860000,경기도 부천시
글마루작은도서관,경기도,부천시,작은도서관,일+국가지정공휴일,09:00,18:00,10:00,15:00,00:00,00:00,40,14459,12,0,5.0,14,경기도 부천시 소사구 경인옛로38번길 41,새마을문고중앙회 부천시지부,032-346-3451,,187.0,www.bcl.go.kr,37.47891414,126.7964001,2024-04-03,3860000,경기도 부천시
꿈꾸는새싹작은도서관,경기도,부천시,작은도서관,일+국가지정공휴일,09:00,18:00,09:00,13:00,00:00,00:00,42,21527,9,0,5.0,14,경기도 부천시 오정구 성오로149번길 18,사회복지법인 룸비니,032-676-3012,,140.0,www.bcl.go.kr,37.52591798,126.7977992,2024-04-03,3860000,경기도 부천시
도란도란작은도서관,경기도,부천시,작은도서관,일+국가지정공휴일,09:00,18:00,09:00,13:00,00:00,00:00,50,23144,8,200,5.0,14,경기도 부천시 오정구 고리울로 79,사회복지법인 행복복지재단,032-679-9702,,161.0,www.bcl.go.kr,37.52706253,126.8248197,2024-04-03,3860000,경기도 부천시
민들레홀씨작은도서관,경기도,부천시,작은도서관,토+일+국가지정공휴일,09:00,18:00,00:00,00:00,00:00,00:00,42,14611,30,0,5.0,14,경기도 부천시 원미구 상동로117번길 48,사회복지법인 룸비니,032-322-9702,,186.0,www.bcl.go.kr,37.50822292,126.7508681,2024-04-03,3860000,경기도 부천시
복사꽃필무렵작은도서관,경기도,부천시,작은도서관,일+국가지정공휴일,09:00,18:00,09:00,13:00,00:00,00:00,40,18239,33,0,5.0,14,경기도 부천시 소사구 성주로249번길 19,사회복지법인 기독교대한감리회사회복지재단 부천제일교회,032-665-6053,,140.6,www.bcl.go.kr,37.48066277,126.7801796,2024-04-03,3860000,경기도 부천시
남산작은도서관,,,작은도서관,월+국가지정 공휴일,09:00,18:00,09:00,18:00,09:00,18:00,32,7977,7,0,5.0,10,강원특별자치도 강릉시 강변로 194번길 21(내곡동),강원특별자치도 강릉시청,033-660-3265,128,170.28,http://www.gnslib.or.kr/,37.74552171,128.891124,2024-08-02,4201000,강원특별자치도 강릉시
옥거리작은도서관,,,작은도서관,월+국가지정 공휴일,09:00,18:00,09:00,18:00,09:00,18:00,29,12455,7,0,5.0,10,강원특별자치도 강릉시 경강로 2157(옥천동) 한국자산관리공사 강원지역본부 1층,강원특별자치도 강릉시청,033-660-3262,1678.4,141.7,http://www.gnslib.or.kr/,37.758707,128.9013043,2024-08-02,4201000,강원특별자치도 강릉시
초당작은도서관,,,작은도서관,월+국가지정 공휴일,09:00,18:00,09:00,18:00,09:00,18:00,48,6098,6,0,5.0,10,강원특별자치도 강릉시 연당길 116(초당동),강원특별자치도 강릉시청,033-640-4542,558,224.56,http://www.gnslib.or.kr/,37.787332,128.912116,2024-08-02,4201000,강원특별자치도 강릉시
월대산작은도서관,,,작은도서관,월+국가지정 공휴일,09:00,18:00,09:00,18:00,09:00,18:00,53,9159,7,0,5.0,10,강원특별자치도 강릉시 성덕포남로 80-21(입암동),강원특별자치도 강릉시청,033-640-4543,250,218.75,http://www.gnslib.or.kr/,37.76316223,128.918217,2024-08-02,4201000,강원특별자치도 강릉시
강릉책문화센터,,,공공도서관,일+월+국가지정 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,131,16385,0,0,5.0,10,강원특별자치도 강릉시 강릉대로33 (홍제동),강원특별자치도 강릉시청,033-640-5881,143.122,1358.0,http://www.gn.go.kr/gbcc/,37.75323917,128.8753354,2024-08-02,4201000,강원특별자치도 강릉시
파랑새작은도서관,서울특별시,서대문구,작은도서관,"토·일요일, 법정공휴일",09:00,18:00,00:00,00:00,00:00,00:00,48,9580,0,0,7.0,14,"서울특별시 서대문구 모래내로 15길 37, 남가좌1동주민센터 2층",서대문구도시관리공단,02-330-8992,0,124.0,http://lib.sdm.or.kr,37.57327343,126.9197817,2022-10-31,3120000,서울특별시 서대문구
자양도서관,대전광역시,동구,공공도서관,토요일+일요일+관공서의 공휴일,09:00,18:00,00:00,00:00,00:00,00:00,104,53385,15,405,10.0,14,대전광역시 동구 백룡로 16,대전광역시 동구청,042-259-7422,1041,1010.0,https://www.donggu.go.kr/dg/kor/contents/621,36.33546585,127.4486227,2023-10-31,3640000,대전광역시 동구
무지개도서관,대전광역시,동구,공공도서관,일요일+관공서의 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,71,62497,12,2041,10.0,14,대전광역시 동구 동부로 56-22,대전광역시 동구청,042-259-7041,107,511.0,https://www.donggu.go.kr/dg/lib/contents/632,36.32023776,127.4595324,2023-10-31,3640000,대전광역시 동구
판암도서관,대전광역시,동구,공공도서관,월요일+관공서의 공휴일,09:00,18:00,09:00,18:00,00:00,00:00,73,36200,10,981,10.0,14,대전광역시 동구 옥천로180번길 20,대전광역시 동구청,042-259-7071,355,468.0,https://www.donggu.go.kr/dg/lib/contents/644,36.31641849,127.4607715,2023-10-31,3640000,대전광역시 동구
가오도서관,대전광역시,동구,공공도서관,월요일+관공서의 공휴일,09:00,22:00,09:00,22:00,00:00,00:00,300,121842,30,3686,10.0,14,대전광역시 동구 동구청로 147,대전광역시 동구청,042-259-7051,22767,2800.0,https://www.donggu.go.kr/dg/lib/contents/628,36.31203596,127.4549155,2023-10-31,3640000,대전광역시 동구
평촌도서관(임시자료실 운영중 안양어린이도서관 2층),경기도,안양시,공공도서관,월요일+국가지정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,26,200502,0,10064,5.0,14,경기도 안양시 동안구 동안로 66 (호계동),경기도 안양시청,031-8045-6204,1398,3280.0,http://lib.anyang.go.kr,37.384981,126.954594,2025-01-02,3830000,경기도 안양시
관양도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,520,97412,103,2229,5.0,14,경기도 안양시 동안구 동편로 124 (관양동),경기도 안양시청,031-8045-6339,1933,3889.0,http://lib.anyang.go.kr,37.410985,126.968101,2025-01-02,3830000,경기도 안양시
비산도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,590,102137,118,4839,5.0,14,경기도 안양시 동안구 관악대로 123 (비산동),경기도 안양시청,031-8045-6243,1000,3244.0,http://lib.anyang.go.kr,37.399112,126.937649,2025-01-02,3830000,경기도 안양시
호계도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,610,158001,163,9690,5.0,14,경기도 안양시 동안구 경수대로685번길 26 (호계동),경기도 안양시청,031-8045-6261,5220,2951.0,http://lib.anyang.go.kr,37.383058,126.95053,2025-01-02,3830000,경기도 안양시
안양어린이도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,502,105556,55,23453,5.0,14,경기도 안양시 동안구 동안로 66 (호계동),경기도 안양시청,031-8045-6281,1398,3280.0,http://lib.anyang.go.kr,37.384981,126.954594,2025-01-02,3830000,경기도 안양시
벌말도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,130,64376,52,1689,5.0,14,경기도 안양시 동안구 흥안대로434번길 19-27 (평촌동),경기도 안양시청,031-8045-6301,448,752.0,http://lib.anyang.go.kr,37.393843,126.976429,2025-01-02,3830000,경기도 안양시
석수도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,2000,292671,209,105003,5.0,14,경기도 안양시 만안구 양화로217번길 34 (석수동),경기도 안양시청,031-8045-6106,13713,9755.199999999997,http://lib.anyang.go.kr/,37.411602,126.902654,2025-01-02,3830000,경기도 안양시
만안도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,562,249464,121,7001,5.0,14,경기도 안양시 만안구 냉천로 51 (안양동),경기도 안양시청,031-8045-6161,11475,4190.0,http://lib.anyang.go.kr/,37.386196,126.926224,2025-01-02,3830000,경기도 안양시
삼덕도서관,경기도,안양시,공공도서관,월요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,390,83436,107,1904,5.0,14,경기도 안양시 만안구 병목안로 58 (안양동),경기도 안양시청,031-8045-6350,1047,2688.0,http://lib.anyang.go.kr/,37.3964,126.915401,2025-01-02,3830000,경기도 안양시
박달도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,08:00,23:00,08:00,23:00,08:00,20:00,400,98559,106,6241,5.0,14,경기도 안양시 만안구 박달로 459 (박달동),경기도 안양시청,031-8045-6183,674,2504.0,http://lib.anyang.go.kr/,37.402513,126.903574,2025-01-02,3830000,경기도 안양시
큰샘어린이도서관,경기도,안양시,공공도서관,금요일+국가지정공휴일,10:00,19:00,10:00,18:00,10:00,18:00,300,16301,29,182,5.0,14,경기도 안양시 만안구 덕천로 102 (안양동),경기도 안양시청,031-8045-6450,520,1782.0,http://lib.anyang.go.kr,37.39018,126.9345,2025-01-02,3830000,경기도 안양시
대구광역시교육청삼국유사군위도서관,대구광역시,군위군,공공도서관,매주 월요일+일요일을 제외한 관공서의 공휴일,09:00,18:00,09:00,17:00,09:00,17:00,471,86510,86,4597,10.0,14,대구광역시 군위군 군위읍 군청로 175,대구광역시교육청삼국유사군위도서관,054-380-4280,5529,2205.0,https://library.daegu.go.kr/gw,36.239451,128.572521,2024-12-18,7240470,대구광역시교육청 대구광역시교육청삼국유사군위도서관
해오름작은도서관,서울특별시,금천구,작은도서관,월요일+일요일+법정공휴일,10:00,20:00,10:00,14:30,00:00,00:00,17,11597,0,0,10.0,14,"서울특별시 금천구 시흥대로123길 11, 4층",금천문화재단,02-2104-5569,,101.0,https://geumcheonlib.seoul.kr,37.47022076,126.8970434,2025-03-13,3170000,서울특별시 금천구
트리니티 작은도서관,서울특별시,금천구,작은도서관,월요일+일요일+법정공휴일,10:00,18:00,10:00,18:00,00:00,00:00,30,5000,0,0,10.0,14,서울특별시 금천구 시흥대로 72길 13,트리니티 작은도서관,02-802-5390,,112.0,,37.45717329,126.900233,2025-03-13,3170000,서울특별시 금천구
꿈꾸는작은도서관,서울특별시,금천구,작은도서관,월요일+일요일+법정공휴일,10:00,20:00,10:00,14:30,00:00,00:00,60,10553,0,0,10.0,14,"서울특별시 금천구 시흥대로12길 10-5, 2층",금천문화재단,02-2104-5688,,299.0,https://geumcheonlib.seoul.kr,37.4386617916,126.904464,2025-03-13,3170000,서울특별시 금천구
